accelerometerX,accelerometerY,accelerometerZ,gyroX,gyroY,gyroZ,date,time
-0.44,0.57,9.69,-0.01,0.00,-0.00,2025-2-4,20:38:48
-0.51,0.67,9.86,-0.00,-0.00,-0.00,2025-2-4,20:38:48
-0.49,0.61,9.63,-0.01,0.00,-0.00,2025-2-4,20:38:48
-0.53,0.67,9.86,0.00,-0.00,0.00,2025-2-4,20:38:48
-0.34,0.53,9.67,-0.01,0.00,-0.00,2025-2-4,20:38:48
-0.65,0.53,9.77,-0.00,-0.00,-0.00,2025-2-4,20:38:48
-0.32,0.74,9.44,-0.01,0.00,-0.00,2025-2-4,20:38:48
-0.65,0.74,9.86,0.00,-0.00,0.00,2025-2-4,20:38:48
-0.34,0.74,9.56,0.00,-0.00,-0.00,2025-2-4,20:38:48
-0.59,0.53,9.81,0.00,-0.01,-0.00,2025-2-4,20:38:48
-0.22,0.65,9.54,-0.01,0.00,-0.00,2025-2-4,20:38:48
-0.45,0.59,9.86,0.00,-0.00,0.00,2025-2-4,20:38:48
-0.26,0.78,9.54,0.00,-0.00,0.00,2025-2-4,20:38:48
-0.65,0.68,9.69,0.00,-0.00,0.00,2025-2-4,20:38:48
-0.47,0.72,9.61,0.00,-0.00,0.00,2025-2-4,20:38:48
-0.24,0.51,9.69,0.00,-0.01,-0.00,2025-2-4,20:38:48
-0.45,0.67,9.82,0.01,0.00,-0.00,2025-2-4,20:38:48
-0.44,0.55,9.77,-0.01,0.00,-0.00,2025-2-4,20:38:48
-0.59,0.61,9.79,0.00,-0.00,0.00,2025-2-4,20:38:48
-0.47,0.61,9.67,-0.00,0.00,0.00,2025-2-4,20:38:48
-0.38,0.67,9.82,0.00,-0.00,0.00,2025-2-4,20:38:48
-0.47,0.74,9.71,-0.01,0.00,-0.00,2025-2-4,20:38:48
-0.51,0.65,9.79,0.00,-0.00,0.00,2025-2-4,20:38:48
-0.22,0.61,9.63,-0.00,0.01,-0.00,2025-2-4,20:38:48
-0.49,0.55,9.61,0.00,-0.00,0.00,2025-2-4,20:38:48
-0.40,0.68,9.63,-0.01,-0.00,-0.00,2025-2-4,20:38:48
-0.32,0.70,9.75,0.00,-0.01,-0.00,2025-2-4,20:38:48
-0.21,0.72,9.58,-0.00,0.01,-0.00,2025-2-4,20:38:49
-0.49,0.55,9.79,-0.00,-0.00,-0.00,2025-2-4,20:38:49
-0.36,0.68,9.48,-0.00,0.00,-0.00,2025-2-4,20:38:49
-0.40,0.67,9.79,-0.00,0.00,-0.00,2025-2-4,20:38:49
-0.42,0.74,9.50,-0.00,0.00,-0.00,2025-2-4,20:38:49
-0.55,0.78,9.59,0.00,0.00,0.00,2025-2-4,20:38:49
-0.36,0.67,9.63,-0.01,0.00,-0.00,2025-2-4,20:38:49
-0.47,0.61,9.84,-0.00,0.00,-0.00,2025-2-4,20:38:49
-0.44,0.67,9.54,-0.01,0.00,-0.00,2025-2-4,20:38:49
-0.44,0.55,9.73,-0.00,0.00,0.00,2025-2-4,20:38:49
-0.45,0.67,9.73,-0.01,0.00,-0.01,2025-2-4,20:38:49
-0.47,0.72,9.81,-0.00,-0.00,-0.00,2025-2-4,20:38:49
-0.53,0.68,9.69,-0.01,0.00,-0.00,2025-2-4,20:38:49
-0.44,0.74,9.75,-0.00,0.00,-0.00,2025-2-4,20:38:49
-0.44,0.57,9.82,-0.00,0.01,-0.00,2025-2-4,20:38:49
-0.51,0.61,9.73,-0.00,0.00,-0.00,2025-2-4,20:38:49
-0.26,0.45,9.69,0.00,0.00,0.00,2025-2-4,20:38:49
-0.28,0.51,9.59,-0.00,0.00,-0.00,2025-2-4,20:38:49
-0.47,0.49,9.75,0.00,-0.01,-0.00,2025-2-4,20:38:49
-0.28,0.84,9.54,0.00,-0.01,0.00,2025-2-4,20:38:49
-0.47,0.70,9.88,0.01,-0.00,0.00,2025-2-4,20:38:49
-0.13,0.55,9.50,0.00,0.00,-0.00,2025-2-4,20:38:49
-0.45,0.68,9.75,-0.00,-0.01,0.00,2025-2-4,20:38:49
-0.22,0.57,9.46,-0.00,-0.00,0.00,2025-2-4,20:38:49
-0.49,0.68,9.69,0.01,-0.00,-0.00,2025-2-4,20:38:49
-0.47,0.74,9.63,0.00,0.00,-0.00,2025-2-4,20:38:49
-0.53,0.67,9.86,0.00,-0.00,-0.00,2025-2-4,20:38:49
-0.38,0.61,9.63,-0.00,-0.00,-0.00,2025-2-4,20:38:49
-0.53,0.65,9.65,0.00,-0.00,0.00,2025-2-4,20:38:49
-0.57,0.63,9.96,0.00,0.00,-0.00,2025-2-4,20:38:50
-0.47,0.61,9.82,0.00,0.00,-0.00,2025-2-4,20:38:50
-0.36,0.45,9.81,-0.00,-0.00,-0.00,2025-2-4,20:38:50
-0.38,0.67,9.61,-0.01,-0.01,0.00,2025-2-4,20:38:50
-0.36,0.68,9.75,-0.00,-0.01,0.00,2025-2-4,20:38:50
-0.38,0.47,9.73,0.01,0.01,0.00,2025-2-4,20:38:50
-0.21,0.68,9.50,-0.00,0.00,-0.00,2025-2-4,20:38:50
-0.34,0.72,9.75,0.00,-0.01,0.00,2025-2-4,20:38:50
-0.51,0.72,9.61,-0.00,-0.00,-0.00,2025-2-4,20:38:50
-0.45,0.61,9.77,0.00,-0.01,0.00,2025-2-4,20:38:50
-0.34,0.61,9.71,0.01,0.01,-0.00,2025-2-4,20:38:50
-0.51,0.72,9.67,0.01,0.00,-0.00,2025-2-4,20:38:50
-0.70,0.57,9.92,-0.00,0.00,-0.00,2025-2-4,20:38:50
-0.49,0.61,9.71,0.00,-0.01,0.00,2025-2-4,20:38:50
-0.34,0.44,9.79,0.00,-0.00,-0.00,2025-2-4,20:38:50
-0.44,0.72,9.59,0.00,0.00,0.00,2025-2-4,20:38:50
-0.45,0.76,9.86,0.00,0.01,-0.00,2025-2-4,20:38:50
-0.28,0.61,9.69,0.00,0.00,-0.00,2025-2-4,20:38:50
-0.68,0.63,9.88,0.00,-0.01,0.00,2025-2-4,20:38:50
-0.45,0.72,9.56,0.01,-0.00,0.00,2025-2-4,20:38:50
-0.63,0.86,9.73,0.00,-0.01,0.00,2025-2-4,20:38:50
-0.45,0.84,9.56,0.00,-0.01,0.00,2025-2-4,20:38:50
-0.21,0.61,9.75,-0.00,-0.01,-0.00,2025-2-4,20:38:50
-0.22,0.72,9.52,0.00,-0.00,-0.00,2025-2-4,20:38:50
-0.57,0.74,9.90,0.00,-0.00,0.00,2025-2-4,20:38:50
-0.15,0.61,9.35,0.01,0.00,-0.00,2025-2-4,20:38:50
-0.34,0.51,9.82,0.00,-0.00,0.00,2025-2-4,20:38:50
-0.30,0.59,9.50,0.00,-0.00,-0.00,2025-2-4,20:38:50
-0.47,0.65,9.82,-0.00,-0.00,-0.00,2025-2-4,20:38:51
-0.32,0.61,9.69,0.00,0.00,0.00,2025-2-4,20:38:51
-0.34,0.59,9.59,-0.01,0.00,-0.01,2025-2-4,20:38:51
-0.38,0.47,9.79,-0.01,-0.01,-0.00,2025-2-4,20:38:51
-0.22,0.74,9.56,-0.00,0.01,-0.00,2025-2-4,20:38:51
-0.30,0.65,9.58,0.01,0.00,0.00,2025-2-4,20:38:51
-0.49,0.51,9.71,-0.01,0.00,-0.00,2025-2-4,20:38:51
-0.44,0.68,9.92,0.00,-0.01,0.00,2025-2-4,20:38:51
-0.47,0.61,9.65,-0.00,0.01,-0.00,2025-2-4,20:38:51
-0.45,0.67,9.82,0.00,-0.01,0.00,2025-2-4,20:38:51
-0.30,0.68,9.54,-0.01,0.00,-0.00,2025-2-4,20:38:51
-0.34,0.45,9.82,0.01,-0.00,0.00,2025-2-4,20:38:51
-0.19,0.59,9.50,-0.00,0.00,-0.00,2025-2-4,20:38:51
-0.59,0.67,9.79,-0.01,0.00,-0.00,2025-2-4,20:38:51
-0.49,0.51,9.73,-0.00,0.00,-0.00,2025-2-4,20:38:51
-0.65,0.44,9.98,-0.01,-0.00,-0.00,2025-2-4,20:38:51
-0.47,0.74,9.56,-0.00,0.00,-0.00,2025-2-4,20:38:51
-0.38,0.95,9.77,-0.01,-0.01,-0.00,2025-2-4,20:38:51
-0.38,0.51,9.67,-0.00,0.00,-0.00,2025-2-4,20:38:51
-0.57,0.26,9.69,-0.01,0.00,-0.00,2025-2-4,20:38:51
-0.22,0.38,9.75,0.01,0.00,-0.00,2025-2-4,20:38:51
-0.26,0.68,9.54,-0.01,-0.00,-0.00,2025-2-4,20:38:51
-0.51,0.80,9.86,0.00,-0.01,0.00,2025-2-4,20:38:51
-0.38,0.67,9.69,-0.00,0.01,-0.00,2025-2-4,20:38:51
-0.28,0.36,9.92,0.00,-0.01,0.00,2025-2-4,20:38:51
-0.15,0.22,9.61,0.00,0.00,-0.00,2025-2-4,20:38:51
-0.44,0.84,9.65,0.00,0.00,-0.00,2025-2-4,20:38:51
-0.38,0.72,9.79,0.00,-0.00,-0.00,2025-2-4,20:38:51
-0.45,0.65,9.54,-0.01,-0.00,-0.00,2025-2-4,20:38:51
-0.36,0.74,9.73,0.00,0.00,-0.00,2025-2-4,20:38:51
-0.19,0.70,9.54,-0.01,0.00,-0.00,2025-2-4,20:38:52
-0.61,0.45,9.81,0.00,-0.00,-0.00,2025-2-4,20:38:52
-0.36,0.67,9.54,-0.01,0.00,-0.00,2025-2-4,20:38:52
-0.45,0.76,9.71,-0.00,-0.01,0.00,2025-2-4,20:38:52
-0.26,0.55,9.59,-0.01,0.00,-0.00,2025-2-4,20:38:52
-0.65,0.63,9.86,-0.00,-0.00,0.00,2025-2-4,20:38:52
-0.45,0.65,9.56,-0.01,0.00,-0.00,2025-2-4,20:38:52
-0.38,0.55,9.73,0.00,-0.00,0.00,2025-2-4,20:38:52
-0.32,0.72,9.59,-0.01,-0.00,-0.00,2025-2-4,20:38:52
-0.61,0.67,9.90,0.00,0.01,-0.00,2025-2-4,20:38:52
-0.17,0.59,9.59,-0.01,0.01,-0.01,2025-2-4,20:38:52
-0.49,0.55,9.75,-0.00,-0.01,-0.00,2025-2-4,20:38:52
-0.59,0.61,9.81,-0.01,-0.00,-0.00,2025-2-4,20:38:52
-0.42,0.65,10.11,0.00,0.02,-0.00,2025-2-4,20:38:52
-0.53,0.72,9.69,-0.01,0.03,-0.02,2025-2-4,20:38:52
-0.68,0.80,9.63,-0.00,0.00,-0.00,2025-2-4,20:38:52
-0.30,0.63,9.67,-0.01,-0.00,-0.00,2025-2-4,20:38:52
-0.26,0.51,9.61,-0.00,-0.01,-0.00,2025-2-4,20:38:52
-0.42,0.57,9.63,0.01,0.01,-0.00,2025-2-4,20:38:52
-0.32,0.67,9.59,0.00,0.01,-0.00,2025-2-4,20:38:52
-0.61,0.44,9.82,0.00,0.00,0.00,2025-2-4,20:38:52
-0.32,0.55,9.61,-0.00,-0.00,-0.00,2025-2-4,20:38:52
-0.40,0.49,9.84,0.00,-0.01,0.00,2025-2-4,20:38:52
-0.30,0.53,9.61,-0.00,-0.00,-0.00,2025-2-4,20:38:52
-0.59,0.68,9.82,0.00,-0.00,0.00,2025-2-4,20:38:52
-0.28,0.59,9.52,-0.00,0.00,-0.00,2025-2-4,20:38:52
-0.51,0.63,9.82,0.01,-0.01,0.00,2025-2-4,20:38:52
-0.38,0.86,9.56,-0.00,-0.00,-0.00,2025-2-4,20:38:52
-0.55,0.57,9.65,0.01,-0.00,0.00,2025-2-4,20:38:52
-0.38,0.70,9.81,-0.00,0.00,-0.00,2025-2-4,20:38:53
-0.61,0.51,9.54,0.01,-0.00,0.00,2025-2-4,20:38:53
-0.24,0.55,9.77,0.00,-0.00,-0.00,2025-2-4,20:38:53
-0.45,0.80,9.58,-0.00,0.00,-0.00,2025-2-4,20:38:53
-0.42,0.63,9.82,-0.00,0.00,-0.00,2025-2-4,20:38:53
-0.45,0.63,9.73,0.00,-0.01,-0.00,2025-2-4,20:38:53
-0.42,0.74,9.92,-0.00,0.00,-0.00,2025-2-4,20:38:53
-0.24,0.72,9.73,0.00,-0.01,0.00,2025-2-4,20:38:53
-0.42,0.47,9.61,-0.00,-0.00,-0.00,2025-2-4,20:38:53
-0.44,0.59,9.54,-0.01,0.00,-0.00,2025-2-4,20:38:53
-0.42,0.45,9.84,0.00,-0.00,0.00,2025-2-4,20:38:53
-0.28,0.63,9.50,-0.00,-0.01,0.00,2025-2-4,20:38:53
-0.55,0.55,9.92,0.00,0.00,0.00,2025-2-4,20:38:53
-0.34,0.82,9.59,0.00,-0.00,0.00,2025-2-4,20:38:53
-0.49,0.53,9.61,0.00,-0.00,0.00,2025-2-4,20:38:53
-0.38,0.68,9.61,0.00,0.00,0.00,2025-2-4,20:38:53
-0.57,0.53,9.84,-0.00,-0.00,-0.00,2025-2-4,20:38:53
-0.53,0.57,9.65,0.00,0.00,0.00,2025-2-4,20:38:53
-0.51,0.65,9.61,-0.01,0.00,-0.00,2025-2-4,20:38:53
-0.26,0.61,9.77,0.00,-0.00,0.00,2025-2-4,20:38:53
-0.34,0.45,9.56,-0.00,-0.00,-0.00,2025-2-4,20:38:53
-0.57,0.47,9.81,0.00,-0.01,0.00,2025-2-4,20:38:53
-0.22,0.72,9.61,-0.00,0.00,-0.00,2025-2-4,20:38:53
-0.67,0.61,9.86,0.00,-0.00,-0.00,2025-2-4,20:38:53
-0.38,0.70,9.58,-0.00,-0.00,-0.00,2025-2-4,20:38:53
-0.38,0.55,9.81,0.01,-0.00,-0.00,2025-2-4,20:38:53
-0.36,0.61,9.65,-0.00,-0.00,-0.00,2025-2-4,20:38:53
-0.32,0.70,9.81,0.00,-0.00,0.00,2025-2-4,20:38:53
-0.42,0.88,9.65,-0.00,-0.00,-0.00,2025-2-4,20:38:53
-0.38,0.55,9.77,-0.00,0.00,-0.00,2025-2-4,20:38:54
-0.24,0.57,9.67,-0.00,0.01,-0.00,2025-2-4,20:38:54
-0.44,0.63,9.79,-0.01,0.00,-0.00,2025-2-4,20:38:54
-0.53,0.51,9.81,-0.00,-0.00,-0.00,2025-2-4,20:38:54
-0.26,0.53,9.54,-0.00,-0.00,-0.00,2025-2-4,20:38:54
-0.34,0.74,9.81,0.00,0.00,-0.00,2025-2-4,20:38:54
-0.34,0.63,9.82,-0.01,0.00,-0.01,2025-2-4,20:38:54
-0.36,0.90,9.77,-0.00,0.00,-0.00,2025-2-4,20:38:54
-0.38,0.68,9.73,-0.00,-0.00,-0.00,2025-2-4,20:38:54
-0.42,0.47,9.75,-0.01,0.00,-0.00,2025-2-4,20:38:54
-0.38,0.63,9.58,-0.00,0.00,-0.00,2025-2-4,20:38:54
-0.51,0.63,9.92,0.00,-0.01,0.00,2025-2-4,20:38:54
-0.26,0.70,9.61,-0.01,0.00,-0.00,2025-2-4,20:38:54
-0.26,0.61,9.75,0.00,-0.00,0.00,2025-2-4,20:38:54
-0.38,0.70,9.52,-0.00,0.00,-0.00,2025-2-4,20:38:54
-0.51,0.55,9.79,0.00,-0.00,-0.00,2025-2-4,20:38:54
-0.22,0.80,9.63,-0.00,0.00,-0.00,2025-2-4,20:38:54
-0.53,0.61,9.82,0.00,-0.00,0.00,2025-2-4,20:38:54
-0.34,0.53,9.58,-0.00,0.00,-0.00,2025-2-4,20:38:54
-0.42,0.68,9.69,0.00,-0.00,-0.00,2025-2-4,20:38:54
-0.38,0.68,9.71,0.00,0.00,-0.00,2025-2-4,20:38:54
-0.44,0.57,9.69,0.00,-0.00,-0.00,2025-2-4,20:38:54
-0.36,0.65,9.79,0.00,-0.01,-0.00,2025-2-4,20:38:54
-0.26,0.51,9.58,-0.01,0.00,-0.00,2025-2-4,20:38:54
-0.34,0.55,9.77,0.00,-0.00,0.00,2025-2-4,20:38:54
-0.26,0.67,9.61,0.00,-0.00,0.00,2025-2-4,20:38:54
-0.34,0.45,9.81,0.00,0.00,0.00,2025-2-4,20:38:54
-0.15,0.55,9.54,-0.01,0.00,-0.00,2025-2-4,20:38:54
-0.42,0.55,9.67,0.00,-0.00,0.00,2025-2-4,20:38:54
-0.45,0.80,9.50,-0.01,0.00,-0.00,2025-2-4,20:38:55
-0.59,0.65,9.88,0.00,-0.00,0.00,2025-2-4,20:38:55
-0.32,0.55,9.56,-0.00,0.00,-0.00,2025-2-4,20:38:55
-0.49,0.51,9.86,-0.00,-0.00,-0.00,2025-2-4,20:38:55
-0.44,0.61,9.61,-0.01,0.00,-0.00,2025-2-4,20:38:55
-0.44,0.63,9.84,-0.00,-0.00,-0.00,2025-2-4,20:38:55
-0.34,0.65,9.65,-0.01,0.00,-0.00,2025-2-4,20:38:55
-0.61,0.80,9.69,0.00,-0.00,-0.00,2025-2-4,20:38:55
-0.49,0.70,9.61,-0.01,0.00,-0.00,2025-2-4,20:38:55
-0.30,0.55,9.79,-0.00,-0.00,-0.00,2025-2-4,20:38:55
-0.34,0.68,9.67,-0.00,-0.00,-0.00,2025-2-4,20:38:55
-0.51,0.78,9.71,-0.00,0.00,-0.00,2025-2-4,20:38:55
-0.51,0.67,9.84,-0.00,0.00,-0.00,2025-2-4,20:38:55
-0.22,0.57,9.61,-0.00,-0.00,-0.00,2025-2-4,20:38:55
-0.36,0.55,9.81,0.00,-0.00,0.00,2025-2-4,20:38:55
-0.38,0.67,9.54,-0.00,0.01,-0.00,2025-2-4,20:38:55
-0.32,0.47,9.75,-0.01,0.00,-0.00,2025-2-4,20:38:55
-0.22,0.76,9.67,-0.00,-0.00,-0.00,2025-2-4,20:38:55
-0.68,0.63,9.75,0.00,-0.00,0.00,2025-2-4,20:38:55
-0.57,0.65,9.59,-0.00,-0.00,-0.00,2025-2-4,20:38:55
-0.40,0.80,9.59,0.00,-0.00,0.00,2025-2-4,20:38:55
-0.17,0.61,9.54,-0.00,-0.00,-0.00,2025-2-4,20:38:55
-0.68,0.65,9.81,0.00,0.00,0.00,2025-2-4,20:38:55
-0.40,0.67,9.56,-0.00,0.00,0.00,2025-2-4,20:38:55
-0.45,0.68,9.81,0.00,0.00,-0.00,2025-2-4,20:38:55
-0.36,0.49,9.67,-0.00,0.00,-0.00,2025-2-4,20:38:55
-0.38,0.68,9.61,-0.00,-0.00,-0.00,2025-2-4,20:38:55
-0.44,0.72,9.65,0.00,-0.00,0.00,2025-2-4,20:38:55
-0.57,0.63,9.75,-0.00,-0.00,-0.00,2025-2-4,20:38:55
-0.47,0.51,9.88,0.00,-0.00,0.00,2025-2-4,20:38:56
-0.42,0.51,9.73,0.00,-0.00,-0.01,2025-2-4,20:38:56
-0.51,0.55,9.84,0.00,-0.00,-0.00,2025-2-4,20:38:56
-0.38,0.65,9.69,-0.00,-0.00,0.00,2025-2-4,20:38:56
-0.53,0.61,9.79,0.00,0.00,-0.00,2025-2-4,20:38:56
-0.51,0.67,9.65,0.00,0.00,-0.00,2025-2-4,20:38:56
-0.32,0.67,8.81,0.01,-0.01,-0.01,2025-2-4,20:38:56
-0.26,0.15,9.94,-0.08,-0.02,0.03,2025-2-4,20:38:56
-0.30,0.65,9.04,0.08,0.01,0.00,2025-2-4,20:38:56
-0.55,0.65,9.71,-0.03,0.03,-0.00,2025-2-4,20:38:56
-0.67,0.74,9.94,0.01,0.06,-0.02,2025-2-4,20:38:56
-0.55,0.63,9.86,0.03,-0.04,0.02,2025-2-4,20:38:56
-0.11,-0.22,10.13,-0.01,-0.03,0.01,2025-2-4,20:38:56
-0.19,0.68,9.54,0.01,0.02,-0.00,2025-2-4,20:38:56
-0.82,0.42,10.34,-0.04,0.03,-0.00,2025-2-4,20:38:56
-0.40,0.55,9.61,0.09,0.02,0.01,2025-2-4,20:38:56
-0.68,0.82,9.79,0.03,0.02,-0.00,2025-2-4,20:38:56
-0.51,0.49,9.67,0.04,0.00,0.01,2025-2-4,20:38:56
-0.44,0.65,9.67,0.05,0.01,-0.00,2025-2-4,20:38:56
-0.40,0.68,9.61,0.06,0.02,-0.00,2025-2-4,20:38:56
-0.57,0.82,9.71,0.05,0.02,-0.00,2025-2-4,20:38:56
-0.44,0.68,9.73,0.06,0.02,-0.00,2025-2-4,20:38:56
-0.26,0.74,9.69,0.05,0.03,-0.00,2025-2-4,20:38:56
-0.61,0.67,9.71,0.04,0.01,-0.00,2025-2-4,20:38:56
-0.53,0.90,9.61,0.02,0.02,-0.00,2025-2-4,20:38:56
-0.51,0.68,9.75,0.00,0.02,-0.00,2025-2-4,20:38:56
-0.34,0.84,9.71,0.03,0.02,-0.00,2025-2-4,20:38:56
-0.57,0.82,9.61,0.01,0.02,-0.01,2025-2-4,20:38:56
-0.38,0.78,9.71,0.01,0.01,-0.00,2025-2-4,20:38:56
-0.49,0.80,9.71,0.00,0.00,0.00,2025-2-4,20:38:57
-0.47,0.80,9.59,0.00,0.00,0.00,2025-2-4,20:38:57
-0.40,0.86,9.75,0.00,0.00,-0.00,2025-2-4,20:38:57
-0.47,0.78,9.56,-0.01,0.00,-0.00,2025-2-4,20:38:57
-0.61,0.84,9.79,0.00,0.00,-0.00,2025-2-4,20:38:57
-0.49,0.74,9.77,0.00,0.00,-0.00,2025-2-4,20:38:57
-0.34,0.88,9.61,-0.00,-0.00,0.00,2025-2-4,20:38:57
-0.24,1.09,9.67,0.00,0.00,-0.00,2025-2-4,20:38:57
-0.45,0.93,9.69,0.00,0.00,-0.00,2025-2-4,20:38:57
-0.45,0.84,9.75,0.00,0.00,-0.00,2025-2-4,20:38:57
-0.40,0.90,9.52,0.00,0.00,-0.00,2025-2-4,20:38:57
-0.65,0.78,9.71,0.00,-0.01,0.00,2025-2-4,20:38:57
-0.59,0.78,9.73,-0.00,0.00,-0.00,2025-2-4,20:38:57
-0.47,0.70,9.73,-0.00,-0.00,0.00,2025-2-4,20:38:57
-0.38,0.51,9.56,-0.00,0.00,0.00,2025-2-4,20:38:57
-0.84,0.80,9.79,0.01,-0.01,-0.00,2025-2-4,20:38:57
-0.28,0.76,9.52,0.00,0.01,-0.00,2025-2-4,20:38:57
-0.47,0.90,9.71,0.00,-0.00,-0.00,2025-2-4,20:38:57
-0.67,0.82,9.56,-0.01,-0.00,0.00,2025-2-4,20:38:57
-0.63,0.72,9.81,0.00,-0.01,0.00,2025-2-4,20:38:57
-0.38,0.72,9.59,0.00,0.00,-0.00,2025-2-4,20:38:57
-0.40,0.78,9.71,0.00,0.01,-0.00,2025-2-4,20:38:57
-0.53,0.78,9.69,-0.00,0.00,-0.00,2025-2-4,20:38:57
-0.63,0.86,9.73,-0.01,0.00,-0.00,2025-2-4,20:38:57
-0.36,0.74,9.71,-0.00,-0.00,-0.00,2025-2-4,20:38:57
-0.51,0.68,9.65,-0.00,0.00,-0.00,2025-2-4,20:38:57
-0.55,0.91,9.73,0.00,0.00,-0.00,2025-2-4,20:38:57
-0.53,0.82,9.69,0.00,0.01,-0.00,2025-2-4,20:38:57
-0.49,1.01,9.77,-0.00,-0.00,0.00,2025-2-4,20:38:57
-0.47,0.84,9.65,-0.00,0.00,-0.00,2025-2-4,20:38:58
-0.49,0.72,9.77,0.00,-0.01,-0.00,2025-2-4,20:38:58
-0.47,0.80,9.59,-0.01,0.01,-0.00,2025-2-4,20:38:58
-0.51,0.72,9.73,0.00,-0.00,-0.00,2025-2-4,20:38:58
-0.47,0.72,9.63,-0.01,0.01,-0.00,2025-2-4,20:38:58
-0.42,0.86,9.63,0.00,0.00,-0.00,2025-2-4,20:38:58
-0.53,0.90,9.71,0.00,-0.01,0.00,2025-2-4,20:38:58
-0.51,0.91,9.46,0.01,0.00,-0.00,2025-2-4,20:38:58
-0.61,0.76,9.77,0.00,-0.01,-0.00,2025-2-4,20:38:58
-0.49,0.86,9.61,0.00,0.00,-0.00,2025-2-4,20:38:58
-0.68,0.74,9.67,-0.00,0.01,-0.00,2025-2-4,20:38:58
-0.38,0.84,9.67,-0.00,-0.00,-0.00,2025-2-4,20:38:58
-0.53,0.88,9.88,0.00,-0.00,0.00,2025-2-4,20:38:58
-0.47,0.88,9.69,0.00,0.00,0.00,2025-2-4,20:38:58
-0.55,0.68,9.73,0.01,-0.00,0.00,2025-2-4,20:38:58
-0.34,0.88,9.56,-0.01,0.00,-0.00,2025-2-4,20:38:58
-0.47,0.78,9.75,-0.00,0.00,-0.00,2025-2-4,20:38:58
-0.47,0.97,9.58,0.00,-0.00,0.00,2025-2-4,20:38:58
-0.49,0.88,9.69,0.00,0.01,-0.00,2025-2-4,20:38:58
-0.26,0.88,9.54,0.00,-0.01,0.00,2025-2-4,20:38:58
-0.51,0.80,9.71,-0.00,0.00,-0.00,2025-2-4,20:38:58
-0.65,0.82,9.77,0.01,-0.00,-0.00,2025-2-4,20:38:58
-0.42,1.05,9.58,0.00,0.00,-0.00,2025-2-4,20:38:58
-0.67,0.74,9.73,0.00,-0.01,-0.00,2025-2-4,20:38:58
-0.49,0.88,9.63,-0.00,0.00,-0.00,2025-2-4,20:38:58
-0.57,0.82,9.88,0.00,-0.01,0.00,2025-2-4,20:38:58
-0.47,1.03,9.69,-0.00,-0.00,0.00,2025-2-4,20:38:58
-0.65,0.63,9.88,0.00,-0.00,0.00,2025-2-4,20:38:58
-0.40,0.97,9.61,0.00,0.00,0.00,2025-2-4,20:38:58
-0.68,0.67,9.79,0.01,-0.01,0.00,2025-2-4,20:38:59
-0.55,0.91,9.59,-0.00,-0.00,-0.00,2025-2-4,20:38:59
-0.68,0.74,9.84,0.00,-0.01,0.00,2025-2-4,20:38:59
-0.38,0.86,9.67,-0.00,-0.00,-0.00,2025-2-4,20:38:59
-0.51,0.74,9.79,0.01,-0.01,-0.00,2025-2-4,20:38:59
-0.53,1.03,9.58,-0.00,-0.00,0.00,2025-2-4,20:38:59
-0.44,0.78,9.79,-0.01,0.01,-0.00,2025-2-4,20:38:59
-0.51,0.67,9.61,-0.01,-0.00,0.00,2025-2-4,20:38:59
-0.47,0.72,9.75,0.00,0.01,-0.01,2025-2-4,20:38:59
-0.53,0.84,9.75,0.00,0.00,0.00,2025-2-4,20:38:59
-0.51,0.80,9.75,0.00,-0.01,0.00,2025-2-4,20:38:59
-0.51,0.88,9.58,-0.00,-0.01,0.00,2025-2-4,20:38:59
-0.57,0.74,9.75,-0.00,0.01,-0.00,2025-2-4,20:38:59
-0.47,0.76,9.69,-0.00,-0.01,-0.00,2025-2-4,20:38:59
-0.51,0.72,9.61,-0.00,0.01,-0.00,2025-2-4,20:38:59
-0.68,0.74,9.79,0.00,-0.01,0.00,2025-2-4,20:38:59
-0.42,0.76,9.48,-0.01,0.00,-0.00,2025-2-4,20:38:59
-0.68,0.74,9.88,0.00,-0.00,-0.00,2025-2-4,20:38:59
-0.44,0.78,9.54,-0.01,0.00,-0.00,2025-2-4,20:38:59
-0.57,0.70,9.82,0.00,-0.00,0.00,2025-2-4,20:38:59
-0.44,0.80,9.56,-0.01,0.00,-0.00,2025-2-4,20:38:59
-0.61,0.86,9.79,-0.00,-0.00,-0.00,2025-2-4,20:38:59
-0.47,0.80,9.61,-0.00,0.00,-0.00,2025-2-4,20:38:59
-0.61,0.74,9.73,0.00,0.00,-0.00,2025-2-4,20:38:59
-0.40,0.74,9.54,-0.01,0.01,-0.00,2025-2-4,20:38:59
-0.63,0.65,9.69,-0.00,0.00,-0.00,2025-2-4,20:38:59
-0.55,0.88,9.58,-0.01,0.00,-0.00,2025-2-4,20:38:59
-0.53,0.72,9.71,-0.00,0.00,-0.00,2025-2-4,20:38:59
-0.61,0.70,9.73,0.00,-0.01,0.00,2025-2-4,20:38:59
-0.44,0.72,9.59,0.00,0.00,-0.00,2025-2-4,20:39:0
-0.57,0.70,9.77,-0.00,0.01,-0.00,2025-2-4,20:39:0
-0.47,0.82,9.58,0.00,0.00,-0.00,2025-2-4,20:39:0
-0.74,0.68,9.86,0.00,-0.01,0.00,2025-2-4,20:39:0
-0.42,0.76,9.50,0.00,0.00,-0.00,2025-2-4,20:39:0
-0.53,0.95,9.79,0.00,-0.01,0.00,2025-2-4,20:39:0
